/home/sjf/eegall/main.py:478: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  use_label = torch.tensor(all_labels[i,:,0],dtype=int)
/home/sjf/eegall/main.py:480: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  use_label = torch.tensor(all_labels[i,:],dtype=int)
/home/sjf/eegall/main.py:125: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  base_val_data = torch.tensor(base_val_data)
/home/sjf/eegall/main.py:126: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  harm_val_data = torch.tensor(harm_val_data)
/home/sjf/eegall/main.py:127: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  val_graph = torch.tensor(val_graph)
/home/sjf/eegall/main.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  val_labels = torch.tensor(val_labels)
/home/sjf/eegall/main.py:125: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  base_val_data = torch.tensor(base_val_data)
/home/sjf/eegall/main.py:126: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  harm_val_data = torch.tensor(harm_val_data)
/home/sjf/eegall/main.py:127: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  val_graph = torch.tensor(val_graph)
/home/sjf/eegall/main.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  val_labels = torch.tensor(val_labels)
--------- FACED DATA ---------

*********** ALL Loaded data ***************

base_x: torch.Size([123, 312, 32, 7]), harm_x: torch.Size([123, 312, 32, 7]) all_labels: torch.Size([123, 312]) 
 base_graph: torch.Size([123, 312, 32, 32]) harm_graph: torch.Size([123, 312, 32, 32])

this is with limit version
Uing base graph and base feature for Time Graph part and harm feature for encoding!
******** mix subject_0 ********

[156, 156]
step: 6200, Loss: 0.11544446647167206
step: 6300, Loss: 0.11721083521842957
step: 6400, Loss: 0.11610112339258194
step: 6500, Loss: 0.12134966254234314
step: 6600, Loss: 0.11856511235237122
step: 6700, Loss: 0.11542236804962158
step: 6800, Loss: 0.11684583127498627
step: 6900, Loss: 0.11419416218996048
step: 7000, Loss: 0.11556927859783173
step: 7100, Loss: 0.11718004941940308
step: 7200, Loss: 0.1982976645231247
step: 7300, Loss: 0.11498688906431198
step: 7400, Loss: 0.11742015182971954
step: 7500, Loss: 0.11443066596984863
step: 7600, Loss: 0.11637695133686066
step: 7700, Loss: 0.11478513479232788
step: 7800, Loss: 0.1146409660577774
step: 7900, Loss: 0.11524881422519684
step: 8000, Loss: 0.11437816917896271
step: 8100, Loss: 0.11354640871286392
step: 8200, Loss: 0.11367791891098022
step: 8300, Loss: 0.11540666967630386
step: 8400, Loss: 0.11379837989807129
step: 8500, Loss: 0.1155974268913269
step: 8600, Loss: 0.11425827443599701
step: 8700, Loss: 0.11463649570941925
step: 8800, Loss: 0.1143965870141983
step: 8900, Loss: 0.11289741098880768
step: 9000, Loss: 0.11533325910568237
step: 9100, Loss: 0.1927652657032013
step: 9200, Loss: 0.11322734504938126
step: 9300, Loss: 0.11625196784734726
step: 9400, Loss: 0.11450908333063126
step: 9500, Loss: 0.11520522832870483
step: 9600, Loss: 0.11376716941595078
step: 9700, Loss: 0.11374811083078384
step: 9800, Loss: 0.1134614571928978
step: 9900, Loss: 0.11440642178058624
training successfully ended.
validating...
validate data length:76
acc: 0.9305555555555556
precision: 0.9444444444444444
recall: 0.918918918918919
F_score: 0.9315068493150684
******fold 3******

Training... train_data length:684
step: 0, Loss: 0.13396114110946655
step: 100, Loss: 0.11900703608989716
step: 200, Loss: 0.11756788194179535
step: 300, Loss: 0.11603779345750809
step: 400, Loss: 0.11694108694791794
step: 500, Loss: 0.1166856661438942
step: 600, Loss: 0.11505607515573502
step: 700, Loss: 0.11606055498123169
step: 800, Loss: 0.11616351455450058
step: 900, Loss: 0.1157286986708641
step: 1000, Loss: 0.11419668793678284
step: 1100, Loss: 0.11300601810216904
step: 1200, Loss: 0.11428605765104294
step: 1300, Loss: 0.11419625580310822
step: 1400, Loss: 0.11529548466205597
step: 1500, Loss: 0.19043056666851044
step: 1600, Loss: 0.11412285268306732
step: 1700, Loss: 0.1150321215391159
step: 1800, Loss: 0.1147346943616867
step: 1900, Loss: 0.11465379595756531
step: 2000, Loss: 0.11306885629892349
step: 2100, Loss: 0.1144096627831459
step: 2200, Loss: 0.11433298140764236
step: 2300, Loss: 0.11393353343009949
step: 2400, Loss: 0.11338553577661514
step: 2500, Loss: 0.11430831253528595
step: 2600, Loss: 0.11401745676994324
step: 2700, Loss: 0.11403796821832657
step: 2800, Loss: 0.11389070749282837
step: 2900, Loss: 0.11445224285125732
step: 3000, Loss: 0.11354417353868484
step: 3100, Loss: 0.11448284238576889
step: 3200, Loss: 0.11286389082670212
step: 3300, Loss: 0.11391198635101318
step: 3400, Loss: 0.1931602656841278
step: 3500, Loss: 0.11407429724931717
step: 3600, Loss: 0.11384210735559464
step: 3700, Loss: 0.1141882985830307
step: 3800, Loss: 0.11379964649677277
step: 3900, Loss: 0.11333493143320084
step: 4000, Loss: 0.11447000503540039
step: 4100, Loss: 0.11400320380926132
step: 4200, Loss: 0.11535932123661041
step: 4300, Loss: 0.11447974294424057
step: 4400, Loss: 0.11438654363155365
step: 4500, Loss: 0.11404737085103989
step: 4600, Loss: 0.11295483261346817
step: 4700, Loss: 0.11460943520069122
step: 4800, Loss: 0.11413536220788956
step: 4900, Loss: 0.11400207877159119
step: 5000, Loss: 0.11386236548423767
step: 5100, Loss: 0.11443882435560226
step: 5200, Loss: 0.1149534285068512
step: 5300, Loss: 1.5777349472045898
step: 5400, Loss: 0.18440668284893036
step: 5500, Loss: 0.13517211377620697
step: 5600, Loss: 0.13149797916412354
step: 5700, Loss: 0.1280650645494461
step: 5800, Loss: 0.13078884780406952
step: 5900, Loss: 0.12445364892482758
step: 6000, Loss: 0.1259184032678604
step: 6100, Loss: 0.12469010055065155
step: 6200, Loss: 0.12667430937290192
step: 6300, Loss: 0.12120648473501205
step: 6400, Loss: 0.12246650457382202
step: 6500, Loss: 0.1193041205406189
step: 6600, Loss: 0.12021756172180176
step: 6700, Loss: 0.11935588717460632
step: 6800, Loss: 0.11925310641527176
step: 6900, Loss: 0.11663305014371872
step: 7000, Loss: 0.11792995035648346
step: 7100, Loss: 0.11801972985267639
step: 7200, Loss: 0.20135368406772614
step: 7300, Loss: 0.11525014787912369
step: 7400, Loss: 0.11617285758256912
step: 7500, Loss: 0.11503064632415771
step: 7600, Loss: 0.1165972501039505
step: 7700, Loss: 0.1161300539970398
step: 7800, Loss: 0.11476270854473114
step: 7900, Loss: 0.11646582186222076
step: 8000, Loss: 0.11549334228038788
step: 8100, Loss: 0.11495224386453629
step: 8200, Loss: 0.11412424594163895
step: 8300, Loss: 0.11647982150316238
step: 8400, Loss: 0.11507739126682281
step: 8500, Loss: 0.11633198708295822
step: 8600, Loss: 0.11328617483377457
step: 8700, Loss: 0.11545497179031372
step: 8800, Loss: 0.1157173439860344
step: 8900, Loss: 0.11516030132770538
step: 9000, Loss: 0.11512322723865509
step: 9100, Loss: 0.19262132048606873
step: 9200, Loss: 0.11464764177799225
step: 9300, Loss: 0.11327008903026581
step: 9400, Loss: 0.11267377436161041
step: 9500, Loss: 0.11431930214166641
step: 9600, Loss: 0.11431107670068741
step: 9700, Loss: 0.11317697167396545
step: 9800, Loss: 0.11326828598976135
step: 9900, Loss: 0.11389417201280594
training successfully ended.
validating...
validate data length:76
acc: 0.9166666666666666
precision: 0.9
recall: 0.9473684210526315
F_score: 0.9230769230769231
******fold 4******

Training... train_data length:684
step: 0, Loss: 0.14235447347164154
step: 100, Loss: 0.1187470331788063
step: 200, Loss: 0.11813483387231827
step: 300, Loss: 0.11678393185138702
step: 400, Loss: 0.11634641885757446
step: 500, Loss: 0.1176580861210823
step: 600, Loss: 0.11753096431493759
step: 700, Loss: 0.11484561115503311
step: 800, Loss: 0.11706627160310745
step: 900, Loss: 0.11428695172071457
step: 1000, Loss: 0.11470694839954376
step: 1100, Loss: 0.11420578509569168
step: 1200, Loss: 0.11470327526330948
step: 1300, Loss: 0.1148046925663948
step: 1400, Loss: 0.11419734358787537
step: 1500, Loss: 0.19630499184131622
step: 1600, Loss: 0.11362598836421967
step: 1700, Loss: 0.11429464817047119
step: 1800, Loss: 0.11375851929187775
step: 1900, Loss: 0.11310237646102905
step: 2000, Loss: 0.11426039785146713
step: 2100, Loss: 0.11430482566356659
step: 2200, Loss: 0.11403752118349075
step: 2300, Loss: 0.11290354281663895
step: 2400, Loss: 0.11315202713012695
step: 2500, Loss: 0.11518672853708267
step: 2600, Loss: 0.11540329456329346
step: 2700, Loss: 0.1135806292295456
step: 2800, Loss: 0.11402107030153275
step: 2900, Loss: 0.11366608738899231
step: 3000, Loss: 0.11300364136695862
step: 3100, Loss: 0.11380608379840851
step: 3200, Loss: 0.11511266976594925
step: 3300, Loss: 0.11406873166561127
step: 3400, Loss: 0.19093255698680878
step: 3500, Loss: 0.11325383931398392
step: 3600, Loss: 0.11338049918413162
step: 3700, Loss: 0.1137353852391243
step: 3800, Loss: 0.11317110806703568
step: 3900, Loss: 0.11530342698097229
step: 4000, Loss: 0.11320318281650543
step: 4100, Loss: 0.11392244696617126
step: 4200, Loss: 0.11490096896886826
step: 4300, Loss: 0.11375978589057922
step: 4400, Loss: 0.11374303698539734
step: 4500, Loss: 0.11406475305557251
step: 4600, Loss: 0.11268506944179535
step: 4700, Loss: 0.11467789113521576
step: 4800, Loss: 0.11375463008880615
step: 4900, Loss: 0.11343604326248169
step: 5000, Loss: 0.11416645348072052
step: 5100, Loss: 0.11365925520658493
step: 5200, Loss: 5.279269218444824
step: 5300, Loss: 1.621779203414917
step: 5400, Loss: 0.41008126735687256
step: 5500, Loss: 0.1404777467250824
step: 5600, Loss: 0.12511762976646423
step: 5700, Loss: 0.1297495812177658
step: 5800, Loss: 0.1368563175201416
step: 5900, Loss: 0.12344106286764145
step: 6000, Loss: 0.12267115712165833
step: 6100, Loss: 0.12119439244270325
step: 6200, Loss: 0.12089087814092636
step: 6300, Loss: 0.1194148138165474
step: 4600, Loss: 0.11467481404542923
step: 4700, Loss: 0.11556506901979446
step: 4800, Loss: 0.11575213819742203
step: 4900, Loss: 0.11420847475528717
step: 5000, Loss: 0.11597733199596405
step: 5100, Loss: 0.11678075045347214
step: 5200, Loss: 0.11337868124246597
step: 5300, Loss: 0.1142757385969162
step: 5400, Loss: 0.11481605470180511
step: 5500, Loss: 0.11455163359642029
step: 5600, Loss: 0.11592012643814087
step: 5700, Loss: 0.11575306951999664
step: 5800, Loss: 0.11356232315301895
step: 5900, Loss: 0.11519575119018555
step: 6000, Loss: 0.11793308705091476
step: 6100, Loss: 0.11498831957578659
step: 6200, Loss: 0.220738023519516
step: 6300, Loss: 0.13687951862812042
step: 6400, Loss: 0.12867142260074615
step: 6500, Loss: 0.12162825465202332
step: 6600, Loss: 0.1228417158126831
step: 6700, Loss: 0.1176011860370636
step: 6800, Loss: 0.11991588771343231
step: 6900, Loss: 0.12083408236503601
step: 7000, Loss: 0.11622465401887894
step: 7100, Loss: 0.12550179660320282
step: 7200, Loss: 0.11771780252456665
step: 7300, Loss: 0.11818721890449524
step: 7400, Loss: 0.11729735136032104
step: 7500, Loss: 0.11868799477815628
step: 7600, Loss: 0.11739667505025864
step: 7700, Loss: 0.1192605048418045
step: 7800, Loss: 0.1159416064620018
step: 7900, Loss: 0.11540379375219345
step: 8000, Loss: 0.12208374589681625
step: 8100, Loss: 0.11674551665782928
step: 8200, Loss: 0.11573243886232376
step: 8300, Loss: 0.11518653482198715
step: 8400, Loss: 0.11411316692829132
step: 8500, Loss: 0.11356451362371445
step: 8600, Loss: 0.11466683447360992
step: 8700, Loss: 0.12797807157039642
step: 8800, Loss: 0.11774232983589172
step: 8900, Loss: 0.11812641471624374
step: 9000, Loss: 0.1148701161146164
step: 9100, Loss: 0.11447340250015259
step: 9200, Loss: 0.1167554035782814
step: 9300, Loss: 0.11454024165868759
step: 9400, Loss: 0.11643587052822113
step: 9500, Loss: 0.114815354347229
step: 9600, Loss: 0.11768508702516556
step: 9700, Loss: 0.11488230526447296
step: 9800, Loss: 0.11518877744674683
step: 9900, Loss: 0.11349770426750183
training successfully ended.
validating...
validate data length:31
acc: 0.8
precision: 0.7142857142857143
recall: 0.8333333333333334
F_score: 0.7692307692307692
subject 6 Avgacc: 0.7814583333333334 Avgfscore: 0.7840732265213542 
 Max acc:0.9333333333333333, Max f score:0.9444444444444444
******** mix subject_7 ********

[156, 156]
******fold 1******

Training... train_data length:280
step: 0, Loss: 28.08331871032715
step: 100, Loss: 1.5900895595550537
step: 200, Loss: 0.14961403608322144
step: 300, Loss: 0.13557551801204681
step: 400, Loss: 0.14011599123477936
step: 500, Loss: 0.1319626271724701
step: 600, Loss: 0.12839962542057037
step: 700, Loss: 0.12185555696487427
step: 800, Loss: 0.12482224404811859
step: 900, Loss: 0.11608989536762238
step: 1000, Loss: 0.12241196632385254
step: 1100, Loss: 0.11829273402690887
step: 1200, Loss: 0.11885880678892136
step: 1300, Loss: 0.11635133624076843
step: 1400, Loss: 0.11673830449581146
step: 1500, Loss: 0.11942067742347717
step: 1600, Loss: 0.1184748113155365
step: 1700, Loss: 0.11553183943033218
step: 1800, Loss: 0.11578826606273651
step: 1900, Loss: 0.11515293270349503
step: 2000, Loss: 0.11558325588703156
step: 2100, Loss: 0.11775070428848267
step: 2200, Loss: 0.11557935923337936
step: 2300, Loss: 0.1158711314201355
step: 2400, Loss: 0.11476568132638931
step: 2500, Loss: 0.11429765820503235
step: 2600, Loss: 0.1159568727016449
step: 2700, Loss: 0.11546940356492996
step: 2800, Loss: 0.11497396975755692
step: 2900, Loss: 0.11344385892152786
step: 3000, Loss: 0.11517748981714249
step: 3100, Loss: 0.1135789081454277
step: 3200, Loss: 0.12166852504014969
step: 3300, Loss: 0.11561622470617294
step: 3400, Loss: 0.1144704818725586
step: 3500, Loss: 0.11799885332584381
step: 3600, Loss: 0.11479191482067108
step: 3700, Loss: 0.11502555757761002
step: 3800, Loss: 0.11571736633777618
step: 3900, Loss: 0.11555164307355881
step: 4000, Loss: 0.11901640892028809
step: 4100, Loss: 0.11477264016866684
step: 4200, Loss: 0.11430365592241287
step: 4300, Loss: 0.11595005542039871
step: 4400, Loss: 0.11452171951532364
step: 4500, Loss: 0.11474961787462234
step: 4600, Loss: 0.1167973130941391
step: 4700, Loss: 0.1136312261223793
step: 4800, Loss: 0.11569559574127197
step: 4900, Loss: 0.11337988823652267
step: 5000, Loss: 0.11991904675960541
step: 5100, Loss: 0.11705854535102844
step: 5200, Loss: 0.11493033170700073
step: 5300, Loss: 0.11451245099306107
step: 5400, Loss: 0.11492839455604553
step: 5500, Loss: 0.11346632242202759
step: 5600, Loss: 0.11634901911020279
step: 5700, Loss: 0.11404343694448471
step: 5800, Loss: 0.11519566178321838
step: 5900, Loss: 0.11405999213457108
step: 6000, Loss: 0.11566624045372009
step: 6100, Loss: 0.11780525743961334
step: 6200, Loss: 0.115970179438591
step: 6300, Loss: 0.11727209389209747
step: 6400, Loss: 0.18788358569145203
step: 6500, Loss: 0.12373892962932587
step: 6600, Loss: 0.1335555911064148
step: 6700, Loss: 0.11905635893344879
step: 6800, Loss: 0.13220584392547607
step: 6900, Loss: 0.11994684487581253
step: 7000, Loss: 0.12349287420511246
step: 7100, Loss: 0.11779864877462387
step: 7200, Loss: 0.1256149709224701
step: 7300, Loss: 0.11721166968345642
step: 7400, Loss: 0.11691068112850189
step: 7500, Loss: 0.11719273030757904
step: 7600, Loss: 0.12239338457584381
step: 7700, Loss: 0.11590321362018585
step: 7800, Loss: 0.12002858519554138
step: 7900, Loss: 0.11593986302614212
step: 8000, Loss: 0.11535695195198059
step: 8100, Loss: 0.1175147071480751
step: 8200, Loss: 0.11754584312438965
step: 8300, Loss: 0.11620810627937317
step: 8400, Loss: 0.11765401810407639
step: 8500, Loss: 0.11575242877006531
step: 8600, Loss: 0.11457887291908264
step: 8700, Loss: 0.11453233659267426
step: 8800, Loss: 0.12012168765068054
step: 8900, Loss: 0.11589944362640381
step: 9000, Loss: 0.11527548730373383
step: 9100, Loss: 0.11583351343870163
step: 9200, Loss: 0.11962417513132095
step: 9300, Loss: 0.1158139631152153
step: 9400, Loss: 0.12337734550237656
step: 9500, Loss: 0.11395429074764252
step: 9600, Loss: 0.11580342054367065
step: 9700, Loss: 0.11459057778120041
step: 9800, Loss: 0.11404381692409515
step: 9900, Loss: 0.11576934158802032
training successfully ended.
validating...
validate data length:32
acc: 0.34375
precision: 0.2857142857142857
recall: 0.5
F_score: 0.36363636363636365
******fold 2******

Training... train_data length:280
step: 0, Loss: 0.12505224347114563
step: 100, Loss: 0.13288389146327972
step: 200, Loss: 0.12340353429317474
step: 300, Loss: 0.11885414272546768
step: 400, Loss: 0.1154155433177948
step: 500, Loss: 0.12001753598451614
step: 600, Loss: 0.11512526124715805
step: 700, Loss: 0.11834301799535751
step: 800, Loss: 0.11462540179491043
step: 900, Loss: 0.11716072261333466
step: 1000, Loss: 0.11524569988250732
step: 1100, Loss: 0.11875038594007492
step: 1200, Loss: 0.1136976107954979
step: 1300, Loss: 0.11584731936454773
step: 1400, Loss: 0.11585720628499985
step: 1500, Loss: 0.11468919366598129
step: 1600, Loss: 0.11546597629785538
step: 1700, Loss: 0.1146746501326561
step: 1800, Loss: 0.11565203964710236
step: 1900, Loss: 0.1155284196138382
step: 2000, Loss: 0.11401829868555069
step: 2100, Loss: 0.11503574252128601
step: 2200, Loss: 0.11499515175819397
step: 2300, Loss: 0.11696270108222961
step: 2400, Loss: 0.11445115506649017
step: 2500, Loss: 0.11483161896467209
step: 2600, Loss: 0.11504819244146347
step: 2700, Loss: 0.11507807672023773
step: 2800, Loss: 0.11794966459274292
step: 2900, Loss: 0.11729541420936584
step: 3000, Loss: 0.1133197695016861
step: 3100, Loss: 0.1151093989610672
step: 3200, Loss: 0.1153845489025116
step: 3300, Loss: 0.11452452838420868
step: 3400, Loss: 0.11472159624099731
step: 3500, Loss: 0.11472287029027939
step: 3600, Loss: 0.11393413692712784
step: 3700, Loss: 0.11640119552612305
step: 3800, Loss: 0.11487768590450287
step: 3900, Loss: 0.11384240537881851
step: 4000, Loss: 0.11725722253322601
step: 4100, Loss: 0.12378579378128052
step: 4200, Loss: 0.116336390376091
step: 4300, Loss: 0.11403848230838776
step: 4400, Loss: 0.11426445096731186
step: 4500, Loss: 0.11474975198507309
step: 4600, Loss: 0.11773863434791565
step: 6400, Loss: 0.11711777001619339
step: 6500, Loss: 0.11991114169359207
step: 6600, Loss: 0.11870924383401871
step: 6700, Loss: 0.11770607531070709
step: 6800, Loss: 0.1188850998878479
step: 6900, Loss: 0.1157359927892685
step: 7000, Loss: 0.11803664267063141
step: 7100, Loss: 0.11656961590051651
step: 7200, Loss: 0.20774388313293457
step: 7300, Loss: 0.11609778553247452
step: 7400, Loss: 0.11714266985654831
step: 7500, Loss: 0.1162761002779007
step: 7600, Loss: 0.11774787306785583
step: 7700, Loss: 0.1189611628651619
step: 7800, Loss: 0.11677524447441101
step: 7900, Loss: 0.11461518704891205
step: 8000, Loss: 0.11773788183927536
step: 8100, Loss: 0.12022213637828827
step: 8200, Loss: 0.11401858925819397
step: 8300, Loss: 0.11473508179187775
step: 8400, Loss: 0.11399593204259872
step: 8500, Loss: 0.11493559926748276
step: 8600, Loss: 0.11692537367343903
step: 8700, Loss: 0.11496207863092422
step: 8800, Loss: 0.1141335666179657
step: 8900, Loss: 0.11526000499725342
step: 9000, Loss: 0.11416560411453247
step: 9100, Loss: 0.19754627346992493
step: 9200, Loss: 0.1150210052728653
step: 9300, Loss: 0.11485359072685242
step: 9400, Loss: 0.11392650008201599
step: 9500, Loss: 0.11349378526210785
step: 9600, Loss: 0.11412161588668823
step: 9700, Loss: 0.1142745390534401
step: 9800, Loss: 0.11382930725812912
step: 9900, Loss: 0.11617325246334076
training successfully ended.
validating...
validate data length:76
acc: 0.9583333333333334
precision: 0.9090909090909091
recall: 1.0
F_score: 0.9523809523809523
******fold 5******

Training... train_data length:684
step: 0, Loss: 2.560055732727051
step: 100, Loss: 0.12505662441253662
step: 200, Loss: 0.117770716547966
step: 300, Loss: 0.11636728048324585
step: 400, Loss: 0.11620040237903595
step: 500, Loss: 0.1165008544921875
step: 600, Loss: 0.11664313822984695
step: 700, Loss: 0.11406965553760529
step: 800, Loss: 0.11583679914474487
step: 900, Loss: 0.11922004818916321
step: 1000, Loss: 0.11375759541988373
step: 1100, Loss: 0.11458960175514221
step: 1200, Loss: 0.11541778594255447
step: 1300, Loss: 0.11515375971794128
step: 1400, Loss: 0.11393126100301743
step: 1500, Loss: 0.19753491878509521
step: 1600, Loss: 0.1159314215183258
step: 1700, Loss: 0.11554679274559021
step: 1800, Loss: 0.11360424011945724
step: 1900, Loss: 0.11545857787132263
step: 2000, Loss: 0.1134917214512825
step: 2100, Loss: 0.11305301636457443
step: 2200, Loss: 0.11434513330459595
step: 2300, Loss: 0.11357776075601578
step: 2400, Loss: 0.11368503421545029
step: 2500, Loss: 0.11485765129327774
step: 2600, Loss: 0.1143651157617569
step: 2700, Loss: 0.11442828178405762
step: 2800, Loss: 0.11368906497955322
step: 2900, Loss: 0.11362090706825256
step: 3000, Loss: 0.11330648511648178
step: 3100, Loss: 0.11419323086738586
step: 3200, Loss: 0.11369543522596359
step: 3300, Loss: 0.1143113523721695
step: 3400, Loss: 0.19603660702705383
step: 3500, Loss: 0.11560584604740143
step: 3600, Loss: 0.11446243524551392
step: 3700, Loss: 0.11374303698539734
step: 3800, Loss: 0.11390581727027893
step: 3900, Loss: 0.11444605886936188
step: 4000, Loss: 0.11500504612922668
step: 4100, Loss: 0.11311523616313934
step: 4200, Loss: 0.1135399267077446
step: 4300, Loss: 0.11454613506793976
step: 4400, Loss: 2.4867656230926514
step: 4500, Loss: 0.2156079262495041
step: 4600, Loss: 0.1397143453359604
step: 4700, Loss: 0.13354724645614624
step: 4800, Loss: 0.12874484062194824
step: 4900, Loss: 0.13065382838249207
step: 5000, Loss: 0.12127936631441116
step: 5100, Loss: 0.12681616842746735
step: 5200, Loss: 0.12404370307922363
step: 5300, Loss: 0.2091740071773529
step: 5400, Loss: 0.12063314765691757
step: 5500, Loss: 0.12011565268039703
step: 5600, Loss: 0.11717706173658371
step: 5700, Loss: 0.11802762746810913
step: 5800, Loss: 0.11802849918603897
step: 5900, Loss: 0.11511385440826416
step: 6000, Loss: 0.11718488484621048
step: 6100, Loss: 0.11724116653203964
step: 6200, Loss: 0.11603168398141861
step: 6300, Loss: 0.11709548532962799
step: 6400, Loss: 0.11525734513998032
step: 6500, Loss: 0.11707209795713425
step: 6600, Loss: 0.11568459123373032
step: 6700, Loss: 0.11632823944091797
step: 6800, Loss: 0.11545884609222412
step: 6900, Loss: 0.11668932437896729
step: 7000, Loss: 0.11567782610654831
step: 7100, Loss: 0.11410210281610489
step: 7200, Loss: 0.20117926597595215
step: 7300, Loss: 0.11441782861948013
step: 7400, Loss: 0.11428096890449524
step: 7500, Loss: 0.1152595728635788
step: 7600, Loss: 0.11361619830131531
step: 7700, Loss: 0.11649006605148315
step: 7800, Loss: 0.1148756891489029
step: 7900, Loss: 0.11448002606630325
step: 8000, Loss: 0.11501267552375793
step: 8100, Loss: 0.11451192200183868
step: 8200, Loss: 0.1126175969839096
step: 8300, Loss: 0.1145613044500351
step: 8400, Loss: 0.11458553373813629
step: 8500, Loss: 0.11489586532115936
step: 8600, Loss: 0.11589426547288895
step: 8700, Loss: 0.11371748894453049
step: 8800, Loss: 0.11569983512163162
step: 8900, Loss: 0.11272400617599487
step: 9000, Loss: 0.11318057775497437
step: 9100, Loss: 0.19437889754772186
step: 9200, Loss: 0.11370982974767685
step: 9300, Loss: 0.11295527964830399
step: 9400, Loss: 0.11345969140529633
step: 9500, Loss: 0.11400548368692398
step: 9600, Loss: 0.11318720877170563
step: 9700, Loss: 0.11408059298992157
step: 9800, Loss: 0.1143416240811348
step: 9900, Loss: 0.11299242824316025
training successfully ended.
validating...
validate data length:76
acc: 0.9861111111111112
precision: 0.972972972972973
recall: 1.0
F_score: 0.9863013698630138
******fold 6******

Training... train_data length:684
step: 0, Loss: 0.12306590378284454
step: 100, Loss: 0.11886757612228394
step: 200, Loss: 0.11649704724550247
step: 300, Loss: 0.11553297191858292
step: 400, Loss: 0.11806914955377579
step: 500, Loss: 0.1156829223036766
step: 600, Loss: 0.11352592706680298
step: 700, Loss: 0.11317893117666245
step: 800, Loss: 0.11413587629795074
step: 900, Loss: 0.11447708308696747
step: 1000, Loss: 0.11496459692716599
step: 1100, Loss: 0.11511990427970886
step: 1200, Loss: 0.11380141228437424
step: 1300, Loss: 0.11440806835889816
step: 1400, Loss: 0.11284494400024414
step: 1500, Loss: 0.19220706820487976
step: 1600, Loss: 0.11394594609737396
step: 1700, Loss: 0.11349859833717346
step: 1800, Loss: 0.11360025405883789
step: 1900, Loss: 0.1140684187412262
step: 2000, Loss: 0.11437948048114777
step: 2100, Loss: 0.11381696164608002
step: 2200, Loss: 0.11431078612804413
step: 2300, Loss: 0.1140168309211731
step: 2400, Loss: 0.11302124708890915
step: 2500, Loss: 0.11424162983894348
step: 2600, Loss: 0.11396785080432892
step: 2700, Loss: 0.11341544985771179
step: 2800, Loss: 0.11362549662590027
step: 2900, Loss: 0.11317449808120728
step: 3000, Loss: 0.11357708275318146
step: 3100, Loss: 0.11414899677038193
step: 3200, Loss: 0.11330603063106537
step: 3300, Loss: 0.1144770011305809
step: 3400, Loss: 0.19547247886657715
step: 3500, Loss: 0.11502891033887863
step: 3600, Loss: 0.11456657946109772
step: 3700, Loss: 0.1139104887843132
step: 3800, Loss: 0.11378398537635803
step: 3900, Loss: 0.11285527050495148
step: 4000, Loss: 0.11463658511638641
step: 4100, Loss: 0.11388665437698364
step: 4200, Loss: 0.11305806785821915
step: 4300, Loss: 0.11472367495298386
step: 4400, Loss: 1.2198983430862427
step: 4500, Loss: 0.13332302868366241
step: 4600, Loss: 0.12944474816322327
step: 4700, Loss: 0.12569008767604828
step: 4800, Loss: 0.12584678828716278
step: 4900, Loss: 0.1219889298081398
step: 5000, Loss: 0.12506529688835144
step: 5100, Loss: 0.12138618528842926
step: 5200, Loss: 0.11998187005519867
step: 5300, Loss: 0.2051171362400055
step: 5400, Loss: 0.1156485378742218
step: 5500, Loss: 0.11805153638124466
step: 5600, Loss: 0.11750461161136627
step: 5700, Loss: 0.1171770691871643
step: 5800, Loss: 0.11779923737049103
step: 5900, Loss: 0.11486849933862686
step: 6000, Loss: 0.11688774824142456
step: 6100, Loss: 0.11580012738704681
step: 6200, Loss: 0.11577194929122925
step: 6300, Loss: 0.11613254249095917
step: 6400, Loss: 0.11702166497707367
step: 6500, Loss: 0.11586179584264755
